UTKUSDT,VANRYUSDT
521.31387,5655.3489
36.44166,33.8537
3226.53967,409.2656
533.23407,6541.2586
212.71624,5007.163
431.34374,2077.2951
537.60529,2752.1794
474.10005,1223.0292
261.30051,7974.6797
587.0755,13272.3992
1732.81202,0.0
63.38101,1666.0707
2434.0018,976.7029
3958.67935,3191.5068
1498.83625,1173.4852
42.00791,1326.493
445.71813,7209.5751
248.53075,6137.3633
504.64507,352.6202
2660.56203,9164.1532
2339.71357,2131.052
717.29336,2245.033
1134.72133,13826.1877
446.9706,6936.5338
106.75677,2825.9856
835.48724,7647.1273
490.73278,0.0
495.06976,17657.4075
1428.63326,4755.2846
787.50787,5007.1818
3938.26705,659.5571
2402.019,29.6384
343.18735,8569.4713
1821.17309,2232.8967
1925.7366,120.3102
1397.27374,1333.881
1124.40323,25868.3898
1658.90721,2960.4393
5064.14212,16684.8047
1062.55461,4484.692
5184.4455,6428.5961
1449.04642,4464.0655
167.46005,7067.259
956.17655,6303.781
602.29865,1529.191
290.08602,1445.0242
1336.88501,3146.0954
696.10586,1385.7524
555.41886,7146.4858
913.28811,2302.4252
937.60247,10146.8551
1304.15554,35107.2914
234.32234,8082.6117
154.69782,3829.7815
578.33959,8102.6264
0.0,3313.583
69.32455,3138.9802
474.76693,6382.1264
910.9518,10649.9356
1126.92457,17188.2294
2923.81323,6419.6033
3542.40204,13016.9514
1749.59797,1006.5616
1193.81335,357.3074
1333.1706,5500.9715
545.6843,7403.8696
3354.64315,5750.0586
2609.8891,13022.1542
25.64968,11830.5997
1408.14236,4755.8868
1370.72672,677.2409
877.84226,17486.9476
1252.88076,13408.9139
186.63259,2349.4907
1590.32246,8151.4013
1123.08187,6990.3495
1038.20611,1419.9961
722.0,7240.8124
1082.96217,10859.2381
3741.04844,3573.2012
1951.25504,5777.1599
133.27065,3780.3876
226.26965,2077.239
11.16888,2929.5024
2177.10392,2044.78
472.97123,381.8774
2923.36773,6686.8474
761.55033,1382.4095
859.74761,2319.0647
297.90897,3018.1295
260.96554,17516.7841
671.53351,4963.4248
1079.1888,1074.6583
1267.77084,2095.3709
8108.49217,8076.3324
1343.06996,4578.3598
117.02086,0.0
2036.30881,9002.2896
127.22619,4212.117
6687.3668,1274.8786
72.29023,89.0028
1333.87514,4706.9438
715.27612,7917.9291
2337.68324,3546.3289
619.02732,23091.0595
177.61048,0.0
449.93611,205.6752
819.13917,1693.1525
844.84616,1612.6284
120.17816,5478.3402
21.4826,27200.0967
587.36622,14998.0607
134.92545,19851.0614
1202.9124,6207.5336
858.80124,6264.008
2360.44317,4613.338
280.30496,8011.0985
210.4237,918.0746
526.8854,8078.7398
898.00022,459.4764
498.26647,0.0
1069.33238,241.5297
210.27024,2917.94
1145.91065,13266.1835
2486.74258,1956.3669
0.0,9752.7668
0.0,1433.2818
49.76953,15703.1167
2030.45074,213.992
858.85726,3905.6492
1159.46733,3090.4857
217.19678,24437.7051
7621.13661,10810.4961
330.92083,7640.0112
703.96366,3572.5885
140.07826,5549.3951
841.52111,5751.2951
1072.9722,1202.3664
655.11656,11182.5894
1849.99043,14147.9741
1350.55413,2894.2146
859.87907,13285.967
939.98181,2850.7319
232.90518,163.7537
940.11186,4057.4502
355.44383,302.882
992.93802,29602.4185
129.62405,5722.361
152.48004,3857.9061
325.89785,2636.2836
36.04224,3090.8154
514.52717,32.6784
169.26615,3175.453
210.68982,1473.84
173.54193,7823.394
184.74357,3799.1248
1170.28968,31.2064
78.52247,1002.277
0.0,1577.1825
11.14554,6416.5873
265.60079,712.8423
637.59033,3306.4131
253.8539,2746.6974
6.35392,4088.319
258.30216,646.3398
352.559,0.0
490.90374,2276.1168
775.60902,813.5926
711.39777,9401.5544
135.40175,4416.4264
1380.80572,0.0
1033.33187,16.6896
3040.97149,3562.644
2113.21679,6367.2298
761.22696,5730.4505
21.73054,715.5392
2078.95094,4509.769
1536.48808,42.4183
643.38895,634.3988
923.74988,7003.4718
754.14725,6555.3907
233.75105,6551.5755
5494.2756,43051.0339
2350.54211,4697.37
87.66504,2742.9984
49.70603,1210.8735
713.92699,458.0382
2207.51365,505.7514
3693.9091,1264.8725
981.64507,171.3016
1590.1932,12.2544
1311.43179,4807.9639
708.99767,1662.0635
10.67369,17.8412
685.2247,4598.8202
0.0,4743.2548
8.7702,4922.8471
3318.12687,4085.3068
340.64331,4432.2957
198.22108,1337.5203
340.71802,6051.3126
550.31929,4363.6667
621.38327,2528.3664
9.314,24325.7142
168.86975,9709.0584
317.20824,6847.6056
162.11876,11375.6329
456.70801,8330.7941
745.25708,792.8641
2233.7344,6667.4631
540.70062,3841.8028
169.42822,3862.9899
161.84203,1043.097
999.19688,5501.1237
375.82885,4748.8761
3763.39824,4498.2776
793.67797,1418.8431
54.96448,2805.1322
629.52921,2725.8482
620.53384,2392.2455
54.18658,4000.014
385.73556,2098.5739
480.85684,13098.9404
4226.64334,3781.5254
304.87344,22659.8856
4496.82971,8442.5962
839.99074,4248.7661
414.38932,1566.2814
118.46664,17427.5555
554.97191,12224.0976
568.28912,8949.4715
1365.00074,12275.9209
2607.68845,5591.507
632.07602,1210.846
2720.22934,3506.9944
1461.30667,310.856
773.35802,4684.5314
188.24543,480.3708
929.5096,594.6561
408.24264,7358.9361
102.4251,2195.4323
595.53061,6525.0237
2972.96076,5362.0026
619.4976,12625.4153
95.04202,23960.8048
1977.90233,7601.6492
732.36913,2154.8303
689.75976,4472.5377
146.89159,1866.2186
211.23074,179.3809
1092.79871,1313.8428
5829.27972,28241.0528
1051.55685,8244.7758
669.22623,4546.4204
1496.83854,14404.3034
1422.82714,5019.1368
2682.04294,302.102
1803.68078,5276.4142
775.43422,1811.3155
304.02055,4002.5679
1143.30452,2188.0446
876.22337,5625.9344
845.46683,28807.3796
573.87552,5669.2986
542.33447,11911.6845
13.40572,8361.953
997.14488,11246.3576
880.65992,48060.68
68.56362,12584.2497
487.18521,14049.5625
57.88924,2005.6814
180.42111,10208.5588
4302.81415,5968.1434
807.71101,6782.2054
28.64136,12003.7034
683.98306,3915.6357
1090.16576,600.6
3218.184,14033.5032
184.46418,11080.6636
846.54397,3179.9598
25.24296,60.9114
731.26993,4923.6957
211.80835,10685.0068
3326.53789,4805.6308
442.49126,9549.1252
20.76036,7447.8763
249.97654,13275.7582
4583.18519,12999.4958
479.07294,12314.4772
80.41417,7771.4643
23.01456,4869.9513
563.28816,3361.6745
5848.01492,5104.3564
718.70486,2127.3961
964.21804,7127.973
366.67492,3767.8058
3517.70187,4018.5675
866.68791,3110.6929
1260.12327,6897.8433
1293.2125,3644.9676
2509.39548,76.7228
581.51046,7038.7028
685.66201,9616.177
3537.42261,4264.8753
950.73959,3482.9185
1152.55135,7767.3757
2952.88678,3997.851
771.13038,2604.7603
6949.79864,1826.7088
171.86719,6786.525
965.10153,3383.913
649.04233,4814.6751
209.1253,2847.0866
947.93668,23461.9232
581.06259,3802.4911
914.12983,7993.5288
11.67516,2932.4231
617.85807,120.2925
1726.07611,426.9974
1142.97461,1058.1253
23.74144,630.6735
92.56126,2197.447
2695.80732,7475.0264
623.42922,8539.5998
681.62781,4441.4938
8.3646,796.225
4810.64793,1883.5536
936.5234,10940.0664
7215.22149,26515.6351
108.41265,8829.3203
264.95473,0.0
39.58733,4448.3243
43.00542,3081.9053
361.73173,4275.2697
59.8301,1884.4404
2047.32776,637.2288
283.07953,3579.0071
312.43422,11473.9292
353.72317,3179.2857
1967.86239,1126.4302
171.57714,1136.5573
386.9202,5637.0001
755.94286,4173.97
458.24025,8919.4498
44.967,5112.0457
843.18696,124.4044
52.94604,4600.765
647.21226,12557.7546
494.98491,9385.4902
256.70787,2189.7493
26.17796,3464.3295
179.84662,1520.9476
323.04476,2085.4644
163.6824,2578.8639
703.72483,4512.9917
570.86287,3189.761
170.91339,31453.4542
2144.98681,5088.0696
129.26581,10517.7938
188.91747,145.6298
403.38057,1056.006
1295.41345,1094.0368
487.47092,3928.3471
32.37233,1232.658
507.86336,5835.598
39.97919,9496.5788
9.21396,8037.5667
24.84723,717.5228
143.06791,160.6202
785.5017,6116.5345
215.76021,4596.669
1810.52408,7100.4058
543.23211,2270.151
901.06405,7496.4181
895.72891,3863.0502
104.12303,21753.5174
310.23348,4347.0909
663.06286,1357.6824
44.70763,10642.5702
280.68245,1161.5921
99.63471,3622.8632
497.81238,107.7089
360.94726,5826.4641
446.13412,48827.0469
29.98996,22259.0298
5.3935,11306.7568
830.49296,5223.6928
438.89892,8269.9142
60.72547,10192.9232
1548.23574,1306.0518
3037.29739,9006.7834
489.2303,13476.2546
414.38312,10721.3607
1013.92959,12264.4565
680.10201,5021.3513
102.88847,3014.7373
3177.23908,593.4382
179.58797,2591.2988
141.09362,297.4013
40.3705,2329.6017
877.93391,17.48
3028.10342,10653.11
466.27379,4357.5727
489.4338,5311.5646
48.57708,4931.7696
116.94573,2538.59
19.51761,2580.808
1912.2087,7360.7483
49.36498,5348.4822
14.38506,486.7404
24.02498,4073.3681
221.50512,0.0
152.05672,1359.1951
139.34061,861.939
1417.69811,830.8062
32.54582,208.4404
18.38359,14.0998
100.03971,435.9733
181.26747,36.8329
236.11111,2025.0594
5.19258,218.1699
435.12801,36.0789
27.42439,47.6964
0.0,17.3797
46.11522,1466.4546
39.74365,376.8002
212.57759,3762.8858
204.59636,414.3607
16.866,11.5668
226.16198,0.0
129.2764,208.1089
606.62159,8597.0442
509.76818,4045.5105
134.46938,4967.55
212.46472,189.1284
149.64423,675.5788
578.05145,1553.4396
403.2838,1961.781
355.29051,2135.305
154.61112,4273.7253
876.18958,10516.3143
39.46176,873.1168
81.14164,15.4109
124.36565,6667.4338
179.36197,6254.5204
326.28498,5258.7439
85.9907,499.2531
2868.73164,3857.0852
370.62773,172.85
77.28837,7219.824
192.9771,226.3382
106.44154,3267.6127
70.0812,4842.0202
209.39698,3622.8031
530.56878,571.5419
16.6364,3442.4984
51.95088,91.96
22.4724,1495.9598
0.0,606.0288
11.19476,12715.621
21.1762,45.3284
1007.13406,121.4447
46.85645,5563.8243
66.40438,6541.8651
0.0,520.258
181.92821,8938.3622
0.0,4169.93
882.37089,6062.8488
11.91615,882.611
38.04243,3791.4313
346.98128,858.2905
1468.67783,7436.6388
35.28193,5940.5184
464.54254,6313.7111
309.38433,3338.2565
0.0,8181.9691
29.78734,22646.0716
36.69063,48238.2592
27.53314,4294.4055
15.85584,12658.4535
83.5572,1323.4298
92.34092,6314.6898
80.38655,3731.9638
51.7624,3382.764
61.31409,4071.4548
35.25382,1751.2552
259.71222,1349.7375
10.293,4854.9019
55.62911,2738.3113
0.0,37587.3357
418.28528,1166.4534
494.92188,3972.7765
140.8667,6990.5758
104.10843,2496.7969
24.95856,7215.8369
35.6058,3457.7676
14.10084,1907.6329
217.963,1069.9108
8.3336,3079.7974
516.47056,22042.5679
65.16328,10283.613
190.55259,10023.5098
635.36762,13056.344
5.1448,13305.2048
22.54302,11017.7702
320.97718,15672.9341
39.5629,19837.8584
84.77613,11282.299
0.0,18716.4111
228.82196,12954.3303
230.29996,9775.8563
356.76765,10864.0732
81.44861,8374.1209
40.60099,9164.8607
44.00158,14536.0526
0.0,7849.4226
0.0,3932.3718
21.8354,35.2091
0.0,42.1432
109.33296,13.23
0.0,28.017
20.06034,9507.6154
154.52233,6704.1767
52.31691,5293.2074
0.0,51.4682
110.65339,3226.0277
290.97336,1923.5211
14.97966,714.7736
29.19432,2774.1
88.51777,1826.2656
107.26261,2297.5787
486.65236,939.5373
134.26632,499.8916
74.61448,3113.4548
25.30015,4247.7615
34.1333,2673.9528
30.90325,156.1207
1228.89158,1726.4684
3318.61325,4945.0031
167.67941,10373.0979
168.9743,3098.2875
0.0,562.9835
1524.46741,3567.949
2031.58326,952.5398
1310.2183,9376.598
1160.24228,2219.8527
8008.38299,13898.6568
46.84737,1317.3278
112.16147,2311.4497
1169.04351,5212.5982
262.02312,3862.9668
298.45828,10460.3008
2215.8111,15043.0554
157.80011,10947.1585
361.51062,163.2936
1789.72305,3033.4464
143.93527,21.7231
302.46274,11831.8171
275.06379,2495.8809
18.23369,7308.1125
39.61219,0.0
142.1549,5716.4284
1557.60151,7932.1647
159.40391,1771.8524
189.43007,192.2152
601.71307,4412.53
456.11499,2000.6492
302.53714,7465.4157
661.48771,13094.5714
223.13146,4195.2607
1160.1885,6728.4845
207.31272,790.8408
457.95908,10972.8538
1229.66485,11347.3722
1502.77028,19941.4683
231.27076,18058.2516
150.92051,1258.7397
179.28631,465.3906
168.58764,2141.7591
63.5498,277.9315
58.71474,2317.7176
78.11126,3177.4701
108.54836,23716.2639
842.53013,5443.0073
117.89345,16.6239
182.35577,8445.2461
86.04088,4236.928
1336.7772,476.6612
319.46984,6976.7582
272.19121,174.7784
64.36397,3452.4741
158.79828,3226.336
525.1954,13173.3977
772.9701,3157.4257
236.46153,2457.4088
202.22092,2029.9328
85.48561,1096.228
675.7279,1569.7599
228.8572,5983.8682
2580.97143,6834.6958
408.83601,2384.5362
274.32891,3581.6426
154.38498,1661.0608
134.22068,1864.2571
205.02731,0.0
67.00697,1051.9855
294.30353,559.0909
101.47596,247.2293
355.32769,0.0
212.02882,16.422
119.03677,10488.9671
490.60295,2246.0767
298.52933,1432.7857
2286.8137,988.923
182.92485,632.0083
206.85404,30.381
349.95148,694.2552
1548.5873,1276.0156
181.49086,10321.6785
1364.20448,70.0591
249.24565,61.3684
19.62072,3326.3794
223.14811,2813.2661
50.02125,36.8846
29.17361,0.0
10.3028,0.0
35.49944,19.635
322.32265,3088.8445
164.63027,2713.2765
462.83665,0.0
608.75513,51.975
94.1554,6175.0253
1883.66717,64.655
356.62189,5.018
113.87221,1517.285
98.35047,748.9405
55.23098,4270.2275
153.03005,0.0
127.46415,25.8234
178.17931,2339.0135
31.40032,3523.7554
92.50986,1950.6699
271.41446,3641.099
279.41393,1867.3438
215.12312,115.3564
89.22181,839.1075
362.9259,3834.5111
144.97069,176.5038
83.54938,1133.8752
139.22096,8848.0607
40.83409,1574.3035
402.84902,10.472
1797.24637,0.0
206.41674,0.0
737.83903,3643.84
1207.68417,9.9846
95.19835,153.77
537.375,1730.664
56.86828,4061.1184
78.68609,400.3902
159.39117,0.0
2446.66128,210.8392
36.40755,4983.7048
157.27593,2387.2396
18.53082,10.3085
383.85252,3362.502
149.99257,701.0271
33.95138,23186.9256
220.93076,11.388
534.65672,2541.6608
132.04095,2060.9219
1637.87785,10850.8226
91.62728,1913.815
659.96422,10.53
2070.885,6783.85
1692.39676,3241.448
2478.48039,1670.5162
3550.32192,3249.2514
115.80105,9362.2184
50.16375,623.6762
5.26176,1243.3852
223.13431,2316.5124
683.15693,853.8497
287.06234,405.6681
447.2746,2400.3266
557.33986,4139.8298
453.74754,222.87
445.27628,7308.1028
696.26455,2030.418
1725.11274,154.83
192.70272,41.3507
132.03746,2887.7948
393.78296,17.0771
1532.58983,90.0275
91.53502,1423.5066
24.58324,8080.9915
61.13232,29.4219
69.82057,8235.7524
25.659,412.347
0.0,358.4635
5.23854,10.6586
11.47917,93.0099
1089.95801,8943.597
598.17652,746.7744
240.36103,22.6787
189.38282,17.9718
506.90744,329.55
289.80353,32.4965
633.08568,4465.7589
262.224,5457.449
420.80369,4380.1503
238.0218,5163.7368
182.61244,253.3168
36.10437,1210.0833
10.21335,14.1207
2079.75,125.0246
62.81453,122.477
87.05994,944.9507
49.40716,21.146
1263.52366,4246.0128
96.7512,0.0
132.43532,759.5509
5.14028,721.206
45.73183,505.4277
6.29717,7.8
104.5523,1004.2813
232.58118,20.7459
166.426,112.267
563.83083,458.211
444.07837,3202.4482
17.7896,364.039
179.46652,3907.1747
1131.62541,4334.7437
625.04827,3077.0289
2819.31643,9590.0976
153.74927,10.3615
117.96833,5537.5553
84.56151,110.0344
267.43706,2149.6789
28.05694,27.563
1338.38953,566.5808
139.04829,11.1044
20.56302,141.7375
17.9574,6460.922
280.89372,459.816
0.0,355.4858
0.0,0.0
70.78732,115.9536
100.07636,4500.686
13.52453,0.0
8.667,65.1898
10.3041,21.1423
80.73429,663.2142
1248.6088,94.1898
18.09977,18.0307
10.03513,37.323
675.10077,12.129
19.96832,0.0
10.0884,5512.416
55.65518,45639.8853
83.19669,0.0
0.0,678.8228
14.388,3047.8428
627.28168,741.0253
156.75259,101.2415
11.08264,8938.482
0.0,2002.0274
52.09435,3056.4508
23.85719,1591.2388
25.38711,2762.7169
9.50822,13.6539
48.39213,11.6012
22.02918,2538.7121
5.11139,468.7816
17.43739,10.9416
48.21152,20.5112
116.8478,79.734
183.88528,311.0208
55.7616,0.0
647.78354,6362.5618
1249.29459,136.3735
25.92465,490.14
74.29552,1344.6952
357.72446,3274.7965
1235.18359,1236.7477
11.0838,2915.6717
143.8199,3928.4616
4.92546,4344.1964
16.40226,1557.5949
78.52699,1248.9623
139.59091,77.8
350.23635,4178.9619
190.9653,480.7762
387.41674,3566.199
159.65057,5934.942
41.22802,80.4402
52.89336,24.9738
277.48351,2646.9894
88.3299,430.281
166.4205,262.2809
78.90652,11.1254
110.67843,1176.045
74.78958,937.8501
222.17433,6091.6233
32.69418,4615.1365
91.56947,21.398
135.29419,1766.9681
1257.19538,3886.2435
1321.37292,36.6049
190.61369,3392.922
27.02393,814.242
232.97158,1222.143
717.81019,1311.843
763.08352,2094.0918
157.13559,51.441
89.97471,2938.964
89.75939,0.0
102.85896,0.0
42.64982,4164.6026
92.82575,458.7124
26.04456,0.0
328.62561,4916.7443
452.65594,3520.569
2375.90753,969.9254
168.36985,410.904
74.82816,1679.8427
169.99243,5619.9114
210.11626,915.1576
351.73186,3657.499
189.09469,710.5925
82.66107,0.0
1023.30736,32.2217
291.73668,1347.661
44.15302,256.113
246.18536,0.0
73.30904,29.5795
0.0,131.6325
148.65583,134.472
174.31745,12.0979
818.71786,4997.461
408.45178,1761.279
374.37583,2930.7247
33.33383,39.1
128.27477,2796.1561
24.64235,1197.5621
258.14461,420.264
94.9129,3887.666
96.18246,3803.2296
23.49509,1231.854
908.68705,77.922
636.69523,1374.984
354.62581,3960.1408
2614.38795,1233.6657
468.48522,1163.6315
188.82985,960.063
69.7968,31.1344
69.75421,426.0336
414.17547,462.8267
229.57929,163.3989
102.70308,446.9912
477.62479,3408.9633
139.08194,156.8
297.42728,20.5349
272.82377,4913.2496
1148.43134,519.5999
34.8705,0.0
34.88526,1519.0176
553.15829,2830.0832
149.64885,152.292
669.5427,39.2
131.3262,0.0
153.21511,8342.378
15.87855,3893.7735
364.36687,986.7972
0.0,0.0
0.0,0.0
226.8551,492.66
372.83041,23.851
209.18591,24.1247
191.00428,256.4178
384.01558,3585.9376
218.67952,91.4549
531.68965,87.4276
1417.41833,3758.888
1814.45572,318.6674
651.09896,51.9792
1390.9977,319.7448
1377.66428,319.7448
1119.46992,4647.9324
2170.93747,60.7578
527.64819,0.0
816.80133,750.3156
695.05049,6646.3803
694.83089,64.7664
1997.14672,5410.1166
110.65505,3444.7236
483.352,112.791
1014.76323,0.0
689.99149,3152.253
956.38064,688.4696
210.90232,0.0
186.18263,0.0
1294.06044,3502.8903
419.02359,0.0
388.86812,0.0
473.35693,0.0
315.32005,0.0
491.62869,0.0
94.01751,1627.4916
1790.56112,3945.1698
159.98475,501.1536
1100.55379,0.0
523.57269,6295.2661
2504.64034,8107.6184
925.37553,4086.6784
564.35442,225.8025
432.92002,0.0
998.26772,4443.6486
534.26759,0.0
1647.08423,2886.9094
825.94951,1359.2333
1248.35984,0.0
873.26212,5681.6872
180.5087,5.0176
463.47445,94.7784
2348.7689,3139.0184
2533.04782,46.6872
1278.50321,5.0176
718.63544,38.9856
594.27448,9682.2231
1243.74495,99.9972
228.9203,0.0
261.43732,9.9682
1224.22526,35.2896
161.85318,155.8245
90.59804,7806.2758
537.3291,2841.3492
814.87502,209.7834
460.58497,83.9055
1622.78305,20.2395
582.95684,8163.965
809.59415,0.0
359.96632,29.4574
914.20881,3357.0664
609.56638,0.0
772.58213,4654.7768
1398.91005,5.031
2089.48517,4318.2815
1160.00621,576.7359
1511.1772,384.9786
2749.53666,5635.2165
464.10591,110.1972
820.83412,0.0
908.48467,668.1248
827.74589,3503.2036
1276.01206,5.0176
1533.06847,1631.5788
3015.60749,244.5985
167.03735,1845.5864
772.77576,6.9954
2902.11039,3456.0922
3040.21132,3263.253
1056.68857,208.6024
2160.15931,4100.2952
2454.45748,1405.173
3010.15722,1246.5684
4281.14481,0.0
5902.91616,3110.485
1362.80329,6649.2404
2017.0346,237.4763
714.27746,2479.1856
2371.90189,4672.2463
1092.32649,30265.7397
2684.1636,464.4218
2199.47782,384.1361
386.5361,1929.211
940.3926,10.7587
287.19515,40.385
764.38744,21.0037
463.90788,2329.5169
103.18018,3772.988
397.42436,31.9329
490.11276,10.5732
285.79773,8.4561
197.19876,1052.1324
219.11707,14.5755
647.36696,25.2405
836.33187,0.0
745.7241,12.008
420.81033,106.722
2477.48648,40.369
247.31005,0.0
452.83603,0.0
7414.29845,359.5284
185.49465,23.6079
1025.61497,0.0
981.35824,0.0
1280.21164,1005.9282
1791.30738,21.3942
546.89287,339.9432
482.60022,0.0
794.23765,2618.4058
169.99358,13.1655
24613.40913,10.5717
1648.87607,0.0
878.14512,170.0402
228.22222,5607.0865
596.51945,209.1546
218.33445,6988.5648
787.31747,1681.9491
926.59549,327.2493
1777.12518,26.6625
1302.3876,1592.8127
539.72799,509.6074
805.24695,2112.1512
610.08393,801.9
386.71604,6035.5049
977.31155,45.2182
2186.08345,0.0
856.15151,2948.7572
1293.33796,15.0463
1832.42569,30.8866
787.92668,32.7525
803.30563,24.1773
323.62897,32.4499
588.14456,32.157
645.2161,8488.7391
289.03248,1746.1224
415.11898,2190.3067
829.39128,21.0013
726.87925,47.1647
727.67997,5158.3798
992.34776,221.1541
1355.73511,5326.2476
2064.10447,852.769
423.60239,16.0785
274.66335,16.8328
966.03449,28.1473
592.99295,1070.8394
416.91846,19.0642
1496.419,76.8048
2325.32527,32.7952
1764.85658,40.7006
902.85039,388.2808
1691.76024,16.2373
700.80711,15.0066
1954.73779,3054.2918
1437.92888,6434.467
467.91931,464.1724
1336.3744,16.9519
439.2441,85.5653
314.87195,63.0035
492.92886,18.5399
603.47914,28.0159
132.26447,26.3608
22110.54155,17.1504
567.1106,28.3211
32.31618,22.8091
913.10068,9391.807
948.12578,109.5267
657.62285,3151.893
1020.89987,763.6062
1153.78007,2806.7613
1252.21888,66.5456
1257.23825,2983.2022
593.4514,3944.0751
530.73187,788.2272
1215.74041,34.7151
654.88255,21.4276
318.37164,15.5618
4739.60163,2879.7148
1123.96696,102.6534
619.20322,29.9012
645.24913,54.507
829.24072,3213.4749
243.7586,584.0562
337.40894,3531.7086
697.46391,24.8352
68.26196,4805.3849
155.04014,10171.5059
226.14354,31.855
610.54757,2488.6342
897.51963,477.8532
545.76627,859.836
2112.73893,0.0
151.40754,734.1847
392.83994,0.0
2229.9781,642.112
392.83249,123.4008
404.04448,2600.006
555.36304,5332.7046
1010.72962,318.0156
1169.41698,5296.561
522.23395,20.8936
384.49583,22.4109
817.4907,211.8368
346.97636,5745.0044
503.66705,2270.2038
287.19325,10.2966
419.03884,145.7244
4300.28021,21.4971
12086.35715,60.8072
424.81709,115.2948
225.85585,12.2223
260.12703,11.0826
97.73892,3397.7378
10573.52844,751.5059
1117.47531,9547.0452
1617.94738,318.0587
702.72267,15.9964
398.08927,2515.8074
2654.102,10.9254
538.84299,0.0
821.93514,7314.7911
717.49396,238.4833
5.67868,11.6721
2483.54831,2821.841
479.96169,492.2242
275.848,1692.924
368.37078,85.9077
317.52105,6.6586
328.54992,31.4739
423.80618,25.3878
393.98843,3831.3329
176.34429,523.5515
189.39419,109.1343
155.03306,2207.3238
135.51615,7.1708
517.53948,3305.0333
5642.89341,2902.3087
106.91871,0.0
90.39188,0.0
102.67474,1674.4958
394.55991,17.4936
256.85208,14.7768
307.07871,1325.3925
2195.49452,241.9308
561.79625,6141.1328
694.55135,10.1136
1297.22214,5868.8262
484.94089,1645.4442
612.89465,1738.9276
1510.14767,806.3593
262.04266,0.0
199.06115,37.4028
686.68456,0.0
368.89104,461.3409
1073.47548,11.4563
389.75502,1637.4138
298.76964,19.4489
949.10453,4776.1041
1364.31694,6816.2099
1584.20284,4211.2244
1263.85981,3489.9368
661.09348,150.2654
289.73183,20.9185
605.86195,4260.7567
784.20877,1672.5464
585.85694,1901.8433
279.87778,67.2434
757.98456,14.2296
1224.15974,29.9096
600.20056,0.0
223.1298,26.0956
75.90242,64.7496
80.22938,16.1248
456.4758,10.2051
468.98606,2159.5832
1037.40325,23.711
472.77293,6597.7701
491.58053,3829.2077
525.08243,0.0
165.81054,554.484
241.95436,940.7
479.48394,1006.3344
522.32742,72.1672
592.37916,6746.9454
365.44173,1410.3903
357.62674,107.4462
241.91253,1650.2763
1382.24236,0.0
14.52609,160.344
444.50044,10.2312
36.49429,3092.4488
518.35511,134.5129
2164.17063,19.0383
97.28844,26.0319
406.96967,2865.4832
117.79813,214.6763
462.40194,7.0526
512.74728,24.8576
333.14553,9855.3061
210.74638,24.4789
520.4078,227.0934
2894.99064,730.9023
228.98108,1414.7536
659.84729,4343.1892
1478.69043,23.5612
765.08181,81.686
229.45668,213.6432
362.44572,17.5506
320.79071,35.4056
318.65147,0.0
1076.62799,26.9828
472.156,527.8812
156.49525,44.522
198.12468,6.1225
1623.75026,22.4186
496.21697,15.721
875.19269,3428.758
885.12575,16.8431
389.713,7.1495
300.23364,62.0545
356.87439,0.0
257.08569,1167.2653
471.89454,4903.0094
512.42189,149.31
557.77155,16.8632
201.63312,12.8838
317.91919,0.0
217.54485,23.4824
124.09263,21.7645
551.54882,21.6522
809.3984,3872.8263
371.20979,2028.6994
457.06897,3980.8478
309.40371,2212.452
144.32491,10.902
486.67257,5694.5175
419.39663,591.883
137.90491,1825.058
792.18511,726.8906
320.76536,0.0
1012.21531,2194.462
667.64716,3491.6278
480.84095,647.1194
491.54694,1765.4221
201.12469,6.9738
486.3532,17.1784
100.14125,0.0
327.76709,11.5836
411.94307,1757.2794
472.5229,44.9635
697.47467,1107.7225
410.78667,22.736
130.64941,0.0
418.31181,11.6424
996.80475,1561.532
354.26893,283.891
92.36543,19.9019
155.97759,1398.0566
784.87251,534.6284
514.89962,13770.198
179.80134,114.7426
76.40619,26.754
354.72631,52.2879
505.61616,106.509
585.42659,5640.8397
341.05765,208.2883
98.58934,4911.96
179.7162,3832.1796
110.28331,6.981
2029.82239,2903.4531
209.97928,7084.6939
374.15458,3511.6647
910.17591,1354.141
95.8982,7433.6475
75.84773,447.4264
94.2117,1569.9382
314.52312,458.8702
163.72624,143.5342
1868.26387,3767.9175
808.87385,3721.8211
726.34883,646.9848
343.73411,3742.8388
532.93421,9955.9365
275.28776,29611.9327
1673.49737,6121.4142
1150.91241,15.054
938.97699,334.6698
2178.76914,6096.2904
717.72296,5316.9295
897.01179,3753.5388
620.52613,364.6806
552.95271,46165.3516
468.54697,1511.8383
964.72729,14.9765
765.39293,10.282
355.18023,38.1404
356.67972,3777.8396
594.0418,7971.2272
504.88875,8201.9156
909.30362,15.8173
3867.47961,121.5458
582.01185,0.0
337.16479,0.0
491.40372,13.58
488.30899,0.0
167.59441,30.731
185.42598,11.64
322.2392,17.1278
569.57754,7344.4966
378.19394,94.2452
649.37007,4867.899
568.38114,872.6508
699.14145,8725.8039
454.87919,3402.894
766.16,3886.2656
390.80636,2698.7653
284.8503,3876.8932
481.87355,24.6237
612.70306,16.878
598.2321,27.8365
400.95343,14.3541
88.00095,44.9435
627.4146,56.5606
571.84883,3662.5854
565.09736,7767.76
794.48997,11.446
669.65585,3404.855
736.93537,3292.3756
718.59788,2702.5506
247.69722,16.9993
567.72755,0.0
150.1204,14.0429
171.14617,10.3596
453.97602,0.0
292.44906,18.8276
